neighborhood,year,month_number,permits_count,total_construction_value,avg_construction_value,n_properties,avg_assessed_value
ALLARD,2024,12,6,141500.0,28300.0,3171.0,431443.5509303059
ALLARD,2025,1,9,175000.0,25000.0,3171.0,431443.5509303059
ALLARD,2025,2,6,58750.0,11750.0,3171.0,431443.5509303059
ALLARD,2025,3,7,30351345.0,7587836.25,3171.0,431443.5509303059
ALLARD,2025,4,5,70000.0,23333.333333333332,3171.0,431443.5509303059
ALLARD,2025,5,9,626750.0,104458.33333333333,3171.0,431443.5509303059
ALLARD,2025,6,3,59000.0,29500.0,3171.0,431443.5509303059
ALLARD,2025,7,7,119600.0,17085.714285714286,3171.0,431443.5509303059
ALLARD,2025,8,5,32000.0,10666.666666666666,3171.0,431443.5509303059
ALLARD,2025,9,4,53000.0,17666.666666666668,3171.0,431443.5509303059
ALLARD,2025,10,5,23964475.0,5991118.75,3171.0,431443.5509303059
ALLARD,2025,11,5,72000.0,18000.0,3171.0,431443.5509303059
ALLENDALE,2019,1,8,1152110.0,192018.33333333334,1056.0,552366.4772727273
ALLENDALE,2019,2,2,20000.0,20000.0,1056.0,552366.4772727273
ALLENDALE,2019,3,4,98603.0,24650.75,1056.0,552366.4772727273
ALLENDALE,2019,4,8,597865.0,149466.25,1056.0,552366.4772727273
ALLENDALE,2019,5,7,584050.0,116810.0,1056.0,552366.4772727273
ALLENDALE,2019,6,4,571115.0,190371.66666666666,1056.0,552366.4772727273
ALLENDALE,2019,7,8,70800.0,14160.0,1056.0,552366.4772727273
ALLENDALE,2019,8,9,1174170.0,293542.5,1056.0,552366.4772727273
ALLENDALE,2019,9,8,641130.0,213710.0,1056.0,552366.4772727273
ALLENDALE,2019,10,4,1133077.0,566538.5,1056.0,552366.4772727273
ALLENDALE,2019,11,3,70000.0,35000.0,1056.0,552366.4772727273
ALLENDALE,2019,12,3,79750.0,26583.333333333332,1056.0,552366.4772727273
ALLENDALE,2020,1,5,440075.0,146691.66666666666,1056.0,552366.4772727273
ALLENDALE,2020,2,2,2900.0,2900.0,1056.0,552366.4772727273
ALLENDALE,2020,3,7,411650.0,137216.66666666666,1056.0,552366.4772727273
ALLENDALE,2020,4,1,208320.0,208320.0,1056.0,552366.4772727273
ALLENDALE,2020,5,5,348290.0,87072.5,1056.0,552366.4772727273
ALLENDALE,2020,6,3,55000.0,55000.0,1056.0,552366.4772727273
ALLENDALE,2020,7,4,225800.0,75266.66666666667,1056.0,552366.4772727273
ALLENDALE,2020,8,9,875000.0,218750.0,1056.0,552366.4772727273
ALLENDALE,2020,9,6,1032355.0,258088.75,1056.0,552366.4772727273
ALLENDALE,2020,10,5,149000.0,49666.666666666664,1056.0,552366.4772727273
ALLENDALE,2020,11,7,763985.0,190996.25,1056.0,552366.4772727273
ALLENDALE,2020,12,8,111294.0,27823.5,1056.0,552366.4772727273
ALLENDALE,2021,1,6,677548.0,225849.33333333334,1056.0,552366.4772727273
ALLENDALE,2021,2,6,466440.0,155480.0,1056.0,552366.4772727273
ALLENDALE,2021,3,6,487040.0,243520.0,1056.0,552366.4772727273
ALLENDALE,2021,4,10,590240.0,84320.0,1056.0,552366.4772727273
ALLENDALE,2021,5,2,5000.0,5000.0,1056.0,552366.4772727273
ALLENDALE,2021,6,4,107240.0,35746.666666666664,1056.0,552366.4772727273
ALLENDALE,2021,7,7,202000.0,40400.0,1056.0,552366.4772727273
ALLENDALE,2021,8,2,800.0,800.0,1056.0,552366.4772727273
ALLENDALE,2021,9,5,243480.0,60870.0,1056.0,552366.4772727273
ALLENDALE,2021,10,5,354240.0,354240.0,1056.0,552366.4772727273
ALLENDALE,2021,11,4,944906.0,314968.6666666667,1056.0,552366.4772727273
ALLENDALE,2021,12,4,34076.0,17038.0,1056.0,552366.4772727273
ALLENDALE,2022,1,5,816160.0,204040.0,1056.0,552366.4772727273
ALLENDALE,2022,2,1,0.0,,1056.0,552366.4772727273
ALLENDALE,2022,3,9,368490.0,52641.42857142857,1056.0,552366.4772727273
ALLENDALE,2022,4,7,538625.0,134656.25,1056.0,552366.4772727273
ALLENDALE,2022,5,5,487520.0,121880.0,1056.0,552366.4772727273
ALLENDALE,2022,6,12,811301.0,135216.83333333334,1056.0,552366.4772727273
ALLENDALE,2022,8,5,20000.0,10000.0,1056.0,552366.4772727273
ALLENDALE,2022,9,5,20000.0,10000.0,1056.0,552366.4772727273
ALLENDALE,2022,10,11,1366625.0,273325.0,1056.0,552366.4772727273
ALLENDALE,2022,11,1,0.0,,1056.0,552366.4772727273
ALLENDALE,2022,12,1,387500.0,387500.0,1056.0,552366.4772727273
ALLENDALE,2023,1,2,140500.0,140500.0,1056.0,552366.4772727273
ALLENDALE,2023,2,5,665250.0,221750.0,1056.0,552366.4772727273
ALLENDALE,2023,3,4,384129.0,192064.5,1056.0,552366.4772727273
ALLENDALE,2023,4,1,100000.0,100000.0,1056.0,552366.4772727273
ALLENDALE,2023,5,4,71000.0,35500.0,1056.0,552366.4772727273
ALLENDALE,2023,6,4,174900.0,87450.0,1056.0,552366.4772727273
ALLENDALE,2023,7,3,10000.0,10000.0,1056.0,552366.4772727273
ALLENDALE,2023,8,2,30000.0,30000.0,1056.0,552366.4772727273
ALLENDALE,2023,9,5,4000.0,4000.0,1056.0,552366.4772727273
ALLENDALE,2023,10,5,431625.0,215812.5,1056.0,552366.4772727273
ALLENDALE,2023,11,4,532500.0,177500.0,1056.0,552366.4772727273
ALLENDALE,2024,1,3,970500.0,323500.0,1056.0,552366.4772727273
ALLENDALE,2024,2,7,579500.0,289750.0,1056.0,552366.4772727273
ALLENDALE,2024,3,3,200.0,200.0,1056.0,552366.4772727273
ALLENDALE,2024,4,5,460750.0,230375.0,1056.0,552366.4772727273
ALLENDALE,2024,5,1,45000.0,45000.0,1056.0,552366.4772727273
ALLENDALE,2024,6,7,238625.0,119312.5,1056.0,552366.4772727273
ALLENDALE,2024,7,6,304250.0,304250.0,1056.0,552366.4772727273
ALLENDALE,2024,8,7,726000.0,242000.0,1056.0,552366.4772727273
ALLENDALE,2024,9,3,81625.0,81625.0,1056.0,552366.4772727273
ALLENDALE,2024,10,8,610875.0,152718.75,1056.0,552366.4772727273
ALLENDALE,2024,11,4,1503250.0,375812.5,1056.0,552366.4772727273
ALLENDALE,2024,12,3,74875.0,74875.0,1056.0,552366.4772727273
ALLENDALE,2025,1,6,171500.0,85750.0,1056.0,552366.4772727273
ALLENDALE,2025,2,6,453500.0,151166.66666666666,1056.0,552366.4772727273
ALLENDALE,2025,3,6,1147375.0,382458.3333333333,1056.0,552366.4772727273
ALLENDALE,2025,4,7,1987975.0,397595.0,1056.0,552366.4772727273
ALLENDALE,2025,5,8,1115012.0,223002.4,1056.0,552366.4772727273
ALLENDALE,2025,6,4,237000.0,59250.0,1056.0,552366.4772727273
ALLENDALE,2025,7,11,636500.0,127300.0,1056.0,552366.4772727273
ALLENDALE,2025,8,8,899250.0,224812.5,1056.0,552366.4772727273
ALLENDALE,2025,9,7,357500.0,119166.66666666667,1056.0,552366.4772727273
ALLENDALE,2025,10,7,874562.0,218640.5,1056.0,552366.4772727273
ALLENDALE,2025,11,6,241750.0,80583.33333333333,1056.0,552366.4772727273
ALLENDALE,2025,12,1,80375.0,80375.0,1056.0,552366.4772727273
AMBLESIDE,2019,1,6,120000.0,20000.0,3889.0,460344.0473129339
AMBLESIDE,2019,2,7,5978260.0,996376.6666666666,3889.0,460344.0473129339
AMBLESIDE,2019,3,3,53250.0,17750.0,3889.0,460344.0473129339
AMBLESIDE,2019,4,3,2178750.0,726250.0,3889.0,460344.0473129339
AMBLESIDE,2019,5,18,1842143.0,141703.3076923077,3889.0,460344.0473129339
AMBLESIDE,2019,6,8,369700.0,61616.666666666664,3889.0,460344.0473129339
AMBLESIDE,2019,7,8,605000.0,151250.0,3889.0,460344.0473129339
AMBLESIDE,2019,8,11,2242100.0,224210.0,3889.0,460344.0473129339
AMBLESIDE,2019,9,8,5063259.0,632907.375,3889.0,460344.0473129339
AMBLESIDE,2019,10,6,306000.0,61200.0,3889.0,460344.0473129339
AMBLESIDE,2019,11,4,175000.0,87500.0,3889.0,460344.0473129339
AMBLESIDE,2019,12,10,388000.0,55428.57142857143,3889.0,460344.0473129339
AMBLESIDE,2020,1,3,37800.0,12600.0,3889.0,460344.0473129339
AMBLESIDE,2020,2,6,107000.0,21400.0,3889.0,460344.0473129339
AMBLESIDE,2020,3,5,126250.0,25250.0,3889.0,460344.0473129339
AMBLESIDE,2020,4,4,733500.0,183375.0,3889.0,460344.0473129339
AMBLESIDE,2020,5,8,3958410.0,565487.1428571428,3889.0,460344.0473129339
AMBLESIDE,2020,6,9,146500.0,36625.0,3889.0,460344.0473129339
AMBLESIDE,2020,7,5,867480.0,173496.0,3889.0,460344.0473129339
AMBLESIDE,2020,8,9,256316.0,32039.5,3889.0,460344.0473129339
AMBLESIDE,2020,9,11,2206778.0,315254.0,3889.0,460344.0473129339
AMBLESIDE,2020,10,9,256925.0,28547.222222222223,3889.0,460344.0473129339
AMBLESIDE,2020,11,9,173000.0,28833.333333333332,3889.0,460344.0473129339
AMBLESIDE,2020,12,4,127000.0,31750.0,3889.0,460344.0473129339
AMBLESIDE,2021,1,9,136055.0,15117.222222222223,3889.0,460344.0473129339
AMBLESIDE,2021,2,5,67000.0,16750.0,3889.0,460344.0473129339
AMBLESIDE,2021,3,11,1844501.0,204944.55555555556,3889.0,460344.0473129339
AMBLESIDE,2021,4,10,6866825.0,686682.5,3889.0,460344.0473129339
AMBLESIDE,2021,5,6,1043593.0,173932.16666666666,3889.0,460344.0473129339
AMBLESIDE,2021,6,15,24352896.0,2213899.6363636362,3889.0,460344.0473129339
AMBLESIDE,2021,7,10,12520940.0,1391215.5555555555,3889.0,460344.0473129339
AMBLESIDE,2021,8,9,409840.0,58548.57142857143,3889.0,460344.0473129339
AMBLESIDE,2021,9,8,4237181.0,706196.8333333334,3889.0,460344.0473129339
AMBLESIDE,2021,10,7,1932580.0,322096.6666666667,3889.0,460344.0473129339
AMBLESIDE,2021,11,5,608000.0,202666.66666666666,3889.0,460344.0473129339
AMBLESIDE,2021,12,4,222800.0,74266.66666666667,3889.0,460344.0473129339
AMBLESIDE,2022,1,8,3202500.0,457500.0,3889.0,460344.0473129339
AMBLESIDE,2022,2,7,895928.0,127989.71428571429,3889.0,460344.0473129339
AMBLESIDE,2022,3,5,907000.0,226750.0,3889.0,460344.0473129339
AMBLESIDE,2022,4,3,49000.0,24500.0,3889.0,460344.0473129339
AMBLESIDE,2022,5,12,1698694.0,188743.77777777778,3889.0,460344.0473129339
AMBLESIDE,2022,6,11,500825.0,62603.125,3889.0,460344.0473129339
AMBLESIDE,2022,7,14,18752470.0,2344058.75,3889.0,460344.0473129339
AMBLESIDE,2022,8,8,4981875.0,996375.0,3889.0,460344.0473129339
AMBLESIDE,2022,9,5,410000.0,102500.0,3889.0,460344.0473129339
AMBLESIDE,2022,10,12,544000.0,77714.28571428571,3889.0,460344.0473129339
AMBLESIDE,2022,11,8,3343647.0,557274.5,3889.0,460344.0473129339
AMBLESIDE,2022,12,8,1530000.0,306000.0,3889.0,460344.0473129339
AMBLESIDE,2023,1,6,1005000.0,201000.0,3889.0,460344.0473129339
AMBLESIDE,2023,2,2,56000.0,28000.0,3889.0,460344.0473129339
AMBLESIDE,2023,3,5,301500.0,60300.0,3889.0,460344.0473129339
AMBLESIDE,2023,4,2,306125.0,153062.5,3889.0,460344.0473129339
AMBLESIDE,2023,5,7,3228591.0,461227.28571428574,3889.0,460344.0473129339
AMBLESIDE,2023,6,4,74000.0,24666.666666666668,3889.0,460344.0473129339
AMBLESIDE,2023,7,13,1142250.0,228450.0,3889.0,460344.0473129339
AMBLESIDE,2023,8,10,1824500.0,364900.0,3889.0,460344.0473129339
AMBLESIDE,2023,9,6,261113.0,65278.25,3889.0,460344.0473129339
AMBLESIDE,2023,10,10,173392.0,34678.4,3889.0,460344.0473129339
AMBLESIDE,2023,11,5,168000.0,42000.0,3889.0,460344.0473129339
AMBLESIDE,2023,12,8,145000.0,36250.0,3889.0,460344.0473129339
AMBLESIDE,2024,1,9,469451.0,78241.83333333333,3889.0,460344.0473129339
AMBLESIDE,2024,2,4,91600.0,22900.0,3889.0,460344.0473129339
AMBLESIDE,2024,3,9,770000.0,128333.33333333333,3889.0,460344.0473129339
AMBLESIDE,2024,4,4,815000.0,271666.6666666667,3889.0,460344.0473129339
AMBLESIDE,2024,5,8,1055125.0,175854.16666666666,3889.0,460344.0473129339
AMBLESIDE,2024,6,7,1224000.0,306000.0,3889.0,460344.0473129339
AMBLESIDE,2024,7,5,255000.0,85000.0,3889.0,460344.0473129339
AMBLESIDE,2024,8,12,592000.0,84571.42857142857,3889.0,460344.0473129339
AMBLESIDE,2024,9,10,687942.0,76438.0,3889.0,460344.0473129339
AMBLESIDE,2024,10,10,391804.0,65300.666666666664,3889.0,460344.0473129339
AMBLESIDE,2024,11,12,4281541.0,389231.0,3889.0,460344.0473129339
AMBLESIDE,2024,12,9,991368.0,198273.6,3889.0,460344.0473129339
AMBLESIDE,2025,1,4,75900.0,25300.0,3889.0,460344.0473129339
AMBLESIDE,2025,2,7,57784600.0,8254942.857142857,3889.0,460344.0473129339
AMBLESIDE,2025,3,4,1737065.0,579021.6666666666,3889.0,460344.0473129339
AMBLESIDE,2025,4,11,5244729.0,749247.0,3889.0,460344.0473129339
AMBLESIDE,2025,5,6,279000.0,93000.0,3889.0,460344.0473129339
AMBLESIDE,2025,6,5,134900.0,44966.666666666664,3889.0,460344.0473129339
AMBLESIDE,2025,7,5,9933989.0,2483497.25,3889.0,460344.0473129339
AMBLESIDE,2025,8,3,44000.0,22000.0,3889.0,460344.0473129339
AMBLESIDE,2025,9,7,641310.0,106885.0,3889.0,460344.0473129339
AMBLESIDE,2025,10,10,7120100.0,791122.2222222222,3889.0,460344.0473129339
AMBLESIDE,2025,11,5,1070000.0,267500.0,3889.0,460344.0473129339
AMBLESIDE,2025,12,1,190000.0,190000.0,3889.0,460344.0473129339
ANTHONY HENDAY,2019,9,1,59000.0,59000.0,77.0,259389.6103896104
ANTHONY HENDAY,2023,8,1,4000.0,4000.0,77.0,259389.6103896104
ANTHONY HENDAY,2024,10,1,584000.0,584000.0,77.0,259389.6103896104
ANTHONY HENDAY MISTATIM,2022,6,1,12000.0,12000.0,34.0,176676.4705882353
ANTHONY HENDAY MISTATIM,2022,8,1,66200.0,66200.0,34.0,176676.4705882353
ANTHONY HENDAY MISTATIM,2025,6,1,10000000.0,10000000.0,34.0,176676.4705882353
ANTHONY HENDAY RAMPART,2019,10,1,1932000.0,1932000.0,37.0,307675.6756756757
ANTHONY HENDAY RAMPART,2021,2,1,41000.0,41000.0,37.0,307675.6756756757
ANTHONY HENDAY RAMPART,2024,3,1,5000.0,5000.0,37.0,307675.6756756757
ANTHONY HENDAY RAMPART,2024,4,1,5000.0,5000.0,37.0,307675.6756756757
ANTHONY HENDAY RAMPART,2024,8,1,15000.0,15000.0,37.0,307675.6756756757
ANTHONY HENDAY SOUTH,2019,1,1,20000.0,20000.0,33.0,385545.45454545453
ANTHONY HENDAY SOUTH,2019,2,1,50000.0,50000.0,33.0,385545.45454545453
ANTHONY HENDAY SOUTH,2019,8,1,545000.0,545000.0,33.0,385545.45454545453
ANTHONY HENDAY SOUTH,2021,5,1,150000.0,150000.0,33.0,385545.45454545453
ANTHONY HENDAY SOUTH,2024,12,1,1750000.0,1750000.0,33.0,385545.45454545453
ANTHONY HENDAY SOUTH,2025,1,1,55000.0,55000.0,33.0,385545.45454545453
ANTHONY HENDAY SOUTH,2025,2,1,5797653.0,5797653.0,33.0,385545.45454545453
ANTHONY HENDAY SOUTH,2025,6,1,1953589.0,1953589.0,33.0,385545.45454545453
ANTHONY HENDAY SOUTH,2025,9,2,14170700.0,7085350.0,33.0,385545.45454545453
ANTHONY HENDAY SOUTH EAST,2024,5,1,20000.0,20000.0,,
ANTHONY HENDAY TERWILLEGAR,2024,5,1,20000.0,20000.0,40.0,223100.0
ARGYLL,2019,2,1,5000.0,5000.0,352.0,453936.07954545453
ARGYLL,2019,3,2,107500.0,53750.0,352.0,453936.07954545453
ARGYLL,2019,4,2,10000.0,10000.0,352.0,453936.07954545453
ARGYLL,2019,7,4,25000.0,12500.0,352.0,453936.07954545453
ARGYLL,2019,8,2,194400.0,97200.0,352.0,453936.07954545453
ARGYLL,2020,1,2,18000.0,18000.0,352.0,453936.07954545453
ARGYLL,2020,6,1,0.0,,352.0,453936.07954545453
ARGYLL,2020,7,6,20000.0,10000.0,352.0,453936.07954545453
ARGYLL,2020,9,3,29780.0,14890.0,352.0,453936.07954545453
ARGYLL,2020,10,1,0.0,,352.0,453936.07954545453
ARGYLL,2020,11,2,6000.0,6000.0,352.0,453936.07954545453
ARGYLL,2021,4,1,0.0,,352.0,453936.07954545453
ARGYLL,2021,5,1,1000.0,1000.0,352.0,453936.07954545453
ARGYLL,2021,6,1,253800.0,253800.0,352.0,453936.07954545453
ARGYLL,2021,7,2,107000.0,53500.0,352.0,453936.07954545453
ARGYLL,2021,8,2,26500.0,13250.0,352.0,453936.07954545453
ARGYLL,2021,11,1,20000.0,20000.0,352.0,453936.07954545453
ARGYLL,2021,12,1,66766.0,66766.0,352.0,453936.07954545453
ARGYLL,2022,2,1,60000.0,60000.0,352.0,453936.07954545453
ARGYLL,2022,3,1,0.0,,352.0,453936.07954545453
ARGYLL,2022,4,2,0.0,,352.0,453936.07954545453
ARGYLL,2022,5,2,50000.0,50000.0,352.0,453936.07954545453
ARGYLL,2022,6,2,0.0,,352.0,453936.07954545453
ARGYLL,2022,7,4,227875.0,113937.5,352.0,453936.07954545453
ARGYLL,2022,10,2,15000.0,15000.0,352.0,453936.07954545453
ARGYLL,2022,11,2,0.0,,352.0,453936.07954545453
ARGYLL,2023,2,3,24800.0,24800.0,352.0,453936.07954545453
ARGYLL,2023,3,1,0.0,,352.0,453936.07954545453
ARGYLL,2023,4,1,50000.0,50000.0,352.0,453936.07954545453
ARGYLL,2023,5,4,79785.0,26595.0,352.0,453936.07954545453
ARGYLL,2023,6,1,257500.0,257500.0,352.0,453936.07954545453
ARGYLL,2023,7,3,2000.0,2000.0,352.0,453936.07954545453
ARGYLL,2023,8,1,0.0,,352.0,453936.07954545453
ARGYLL,2023,9,1,0.0,,352.0,453936.07954545453
ARGYLL,2023,11,2,0.0,,352.0,453936.07954545453
ARGYLL,2023,12,1,0.0,,352.0,453936.07954545453
ARGYLL,2024,1,1,30000.0,30000.0,352.0,453936.07954545453
ARGYLL,2024,2,2,4900.0,4900.0,352.0,453936.07954545453
ARGYLL,2024,3,2,80000.0,80000.0,352.0,453936.07954545453
ARGYLL,2024,5,1,0.0,,352.0,453936.07954545453
ARGYLL,2024,8,1,95000.0,95000.0,352.0,453936.07954545453
ARGYLL,2024,10,1,0.0,,352.0,453936.07954545453
ARGYLL,2024,12,1,10000.0,10000.0,352.0,453936.07954545453
ARGYLL,2025,1,1,57000.0,57000.0,352.0,453936.07954545453
ARGYLL,2025,2,1,40000.0,40000.0,352.0,453936.07954545453
ARGYLL,2025,5,2,0.0,,352.0,453936.07954545453
ARGYLL,2025,6,2,0.0,,352.0,453936.07954545453
ARGYLL,2025,7,1,367625.0,367625.0,352.0,453936.07954545453
ARGYLL,2025,8,1,0.0,,352.0,453936.07954545453
ARGYLL,2025,9,2,75000.0,75000.0,352.0,453936.07954545453
ARMSTRONG INDUSTRIAL,2019,2,2,1528000.0,764000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2019,10,2,15500.0,7750.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2019,11,1,19896.0,19896.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2020,5,1,4000000.0,4000000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2020,7,1,401832.0,401832.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2020,8,1,450000.0,450000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2020,9,1,86500.0,86500.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2020,10,1,36700.0,36700.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2020,12,1,340000.0,340000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2021,1,2,98000.0,49000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2021,4,3,371000.0,123666.66666666667,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2021,5,1,5000.0,5000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2021,7,1,1200000.0,1200000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2021,8,1,200000.0,200000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2022,4,2,186925.0,93462.5,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2022,5,3,2777879.0,925959.6666666666,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2022,6,1,3000.0,3000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2022,8,1,250000.0,250000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2022,9,1,121000.0,121000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2022,11,1,2850000.0,2850000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2022,12,1,480000.0,480000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2023,2,1,94750.0,94750.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2023,3,1,150000.0,150000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2023,6,1,761596.0,761596.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2023,9,2,279800.0,139900.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2024,1,2,220000.0,110000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2024,4,1,6185.0,6185.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2024,6,1,0.0,0.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2024,8,2,160000.0,80000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2024,10,1,11983000.0,11983000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2024,11,1,900000.0,900000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2025,1,1,990000.0,990000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2025,3,1,473239.0,473239.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2025,4,1,845000.0,845000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2025,5,1,450000.0,450000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2025,6,4,1362000.0,340500.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2025,7,1,1366596.0,1366596.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2025,8,1,185000.0,185000.0,64.0,5621187.5
ARMSTRONG INDUSTRIAL,2025,9,1,31000.0,31000.0,64.0,5621187.5
ASPEN GARDENS,2019,1,4,188244.0,62748.0,734.0,545814.0326975477
ASPEN GARDENS,2019,2,3,697920.0,348960.0,734.0,545814.0326975477
ASPEN GARDENS,2019,3,1,125000.0,125000.0,734.0,545814.0326975477
ASPEN GARDENS,2019,5,2,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2019,6,2,38250.0,38250.0,734.0,545814.0326975477
ASPEN GARDENS,2019,7,3,90750.0,90750.0,734.0,545814.0326975477
ASPEN GARDENS,2019,8,3,341780.0,341780.0,734.0,545814.0326975477
ASPEN GARDENS,2019,9,3,660555.0,220185.0,734.0,545814.0326975477
ASPEN GARDENS,2019,10,5,9800.0,9800.0,734.0,545814.0326975477
ASPEN GARDENS,2019,11,1,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2020,4,1,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2020,5,2,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2020,6,2,3500.0,3500.0,734.0,545814.0326975477
ASPEN GARDENS,2020,7,2,5000.0,5000.0,734.0,545814.0326975477
ASPEN GARDENS,2020,9,5,7359.0,3679.5,734.0,545814.0326975477
ASPEN GARDENS,2020,10,2,42000.0,42000.0,734.0,545814.0326975477
ASPEN GARDENS,2020,11,2,330360.0,330360.0,734.0,545814.0326975477
ASPEN GARDENS,2020,12,1,9500.0,9500.0,734.0,545814.0326975477
ASPEN GARDENS,2021,1,3,579440.0,193146.66666666666,734.0,545814.0326975477
ASPEN GARDENS,2021,2,2,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2021,3,1,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2021,4,3,45000.0,45000.0,734.0,545814.0326975477
ASPEN GARDENS,2021,5,8,826680.0,413340.0,734.0,545814.0326975477
ASPEN GARDENS,2021,6,8,483840.0,161280.0,734.0,545814.0326975477
ASPEN GARDENS,2021,7,4,17000.0,8500.0,734.0,545814.0326975477
ASPEN GARDENS,2021,8,9,697145.0,174286.25,734.0,545814.0326975477
ASPEN GARDENS,2021,9,6,752600.0,250866.66666666666,734.0,545814.0326975477
ASPEN GARDENS,2021,10,4,780360.0,390180.0,734.0,545814.0326975477
ASPEN GARDENS,2021,11,5,454697.0,113674.25,734.0,545814.0326975477
ASPEN GARDENS,2021,12,1,352920.0,352920.0,734.0,545814.0326975477
ASPEN GARDENS,2022,1,4,337020.0,168510.0,734.0,545814.0326975477
ASPEN GARDENS,2022,2,2,148320.0,148320.0,734.0,545814.0326975477
ASPEN GARDENS,2022,3,3,486000.0,486000.0,734.0,545814.0326975477
ASPEN GARDENS,2022,4,3,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2022,5,1,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2022,6,6,838635.0,209658.75,734.0,545814.0326975477
ASPEN GARDENS,2022,7,3,737750.0,368875.0,734.0,545814.0326975477
ASPEN GARDENS,2022,8,4,446125.0,223062.5,734.0,545814.0326975477
ASPEN GARDENS,2022,9,5,748665.0,187166.25,734.0,545814.0326975477
ASPEN GARDENS,2022,10,4,117500.0,58750.0,734.0,545814.0326975477
ASPEN GARDENS,2022,11,1,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2023,1,2,428175.0,214087.5,734.0,545814.0326975477
ASPEN GARDENS,2023,5,2,395750.0,197875.0,734.0,545814.0326975477
ASPEN GARDENS,2023,6,1,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2023,7,2,20000.0,20000.0,734.0,545814.0326975477
ASPEN GARDENS,2023,9,3,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2023,10,1,1000.0,1000.0,734.0,545814.0326975477
ASPEN GARDENS,2024,1,2,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2024,2,3,257000.0,128500.0,734.0,545814.0326975477
ASPEN GARDENS,2024,3,1,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2024,4,3,567250.0,567250.0,734.0,545814.0326975477
ASPEN GARDENS,2024,5,1,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2024,6,2,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2024,7,1,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2024,8,4,50000.0,50000.0,734.0,545814.0326975477
ASPEN GARDENS,2024,9,9,577783.0,144445.75,734.0,545814.0326975477
ASPEN GARDENS,2024,10,3,402875.0,402875.0,734.0,545814.0326975477
ASPEN GARDENS,2024,11,2,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2024,12,5,453750.0,226875.0,734.0,545814.0326975477
ASPEN GARDENS,2025,1,2,0.0,,734.0,545814.0326975477
ASPEN GARDENS,2025,2,3,885750.0,295250.0,734.0,545814.0326975477
ASPEN GARDENS,2025,3,4,693625.0,346812.5,734.0,545814.0326975477
ASPEN GARDENS,2025,4,6,481125.0,240562.5,734.0,545814.0326975477
